table,count
table_Psemu1_GeneCatalog_proteins_20111011_KOG.tab.txt,32
join_column_stats,32
table_winddirectioncatagorical.txt,32
table_Tokyo_0_merged.csv,32
table_NCBI_Hierarchy_full.csv,31
syspalvalues,31
table_Tokyo_2_merged.csv,31
table_pH.csv,31
table_amath_analysis.csv,31
table_cnv_test.txt,31
table_gigastolyblast.tab,31
table_moth5.txt,31
table_Muk_Density.txt,31
table_NDBC_46088_A1_AirTemp_30d.csv,31
table_Population4.txt,31
table_columbia_salmon_counts_2013.csv,31
table_CaliAIS_SQl.txt,31
table_EXTR_Accessory_V.csv,31
table_NF_PTC3_words_LD_E.csv,30
table_PNitsch_annotations.txt,30
table_untitled (2).txt,29
table_gigas_olyblastn.tab,29
table_Dummy Spreadsheet 1.csv,29
table_V2_Horak_GeoMICS data.csv,29
table_movie-ascii.txt,29
table_PmPstarveSigDEonly05pvaluecutoff.txt,29
table_tp1015_hemizygous_genes.txt,29
table_thaps.txt,29
table_Murder.txt,29
table_phailin_tweet_sv.csv,28
table_magicprices_1.csv,28
table_refpkg_descriptions.txt,28
table_Fe_Control_8x_models.tab.txt,28
table_MBARI_manta_genes_counts.txt,28
table_NERRS_PDBBPWQ_H1_WaterTemp_30dedit.csv,28
table_requestor.csv,28
users,28
table_Dummy Spreadsheet 4.csv,27
table_Players_3.csv,27
table_uid_anonymized_query_log.csv,27
table_birds_1.csv,27
table_actor-ascii.txt,27
table_CLC_ORF90_Lengths.txt,27
table_Wtemp.txt,27
table_casts-ascii.txt,27
table_salinity.csv,27
table_phailin_tweets_5.csv,26
table_GENUS_tbl_TIGR_KOG_mbari.csv7E9F2,26
table_GENUS_tbl_TIGR_KOG_mbari.csvCC6AC,26
table_moth1.txt,26
table_Oly_Blast_uniprot_swissprot.txt,26
table_twitter_rv.6200000header,26
table_qDOD_gene_length.txt,26
table_GENUS_tbl_COG_mbari.csv4444D,26
table_CLC_Summ_Stats.tabular,26
table_Tokyo_4_merged.csv,26
table_thapsIT_hemizygous_genes.txt,26
table_Moore_Diatom_ESTs_spp.csv,26
table_GENUS_tbl_TIGR_KOG_mbari.csv040F5,26
table_GENUS_tbl_TIGR_KOG_mbari.csvA84CE,26
table_subspecies-chloro-trim.class.txt,26
table_proteins.csv,25
table_Sequim_7D_Oxygen.csv,25
table_Psemu1_classif_consensus,25
table_A1_file19.txt,25
table_PathwayWithNameAndEnzymesInvolvedOneToMany.csv,25
table_PN_multiseries_ESTs_clust.vs.Cyanidioschyzon_merolae_SHORTFORM.tab.txt,25
table_B2_file128.txt,25
table_P8-A.top1000.sorted.nr.tab,25
table_pop.csv,25
table_meth_combinedCG_mRNA.txt,25
table_Cyanidio_annot_list_SHORTFORM.txt,25
table_h2_w_1.csv,25
table_uniprotolyblastx2.tab,25
table_Dummy Spreadsheet 3.csv,25
table_2Clusters.csv,25
table_tp1014_hemizygous_genes.txt,25
table_Matrix A.txt,24
table_NichIchSoap_3outChoa.txt,24
table_airports.csv,24
table_C1_TCAfile176_1.txt,24
table_D2_file169.txt,24
table_ec_pathway_biocyc.csv,24
table_B3_file131.txt,24
table_A3_file158.txt,24
table_A2_file14.txt,24
table_A2_file164.txt,24
table_C1_file142.txt,24
table_moth2.txt,24
table_B1_file151.txt,24
table_A3_file159.txt,24
table_A2_file15.txt,24
table_A2_file165.txt,24
table_C3_file145.txt,24
table_A3_file157.txt,24
table_A3_file18.txt,24
table_B2_file39.txt,24
table_UniprotProtNamesReviewed_yesTAB.txt,24
table_BiGill_methratio_gene_genomic_F.txtF24C2,24
table_B2_file34.txt,24
table_C3_file146.txt,24
table_A1_file161.txt,24
table_D1_file122.txt,24
table_B1_file152.txt,24
table_library reads mapped to isotigs.txt,24
table_BiGill_methratio_gene_genomic_F.txtFC4BD,24
table_NichIchSoap_3outMeta.txt,24
table_BiGill_methratio_gene_genomic_F.txtE5EAE,24
table_D1_file123.txt,24
table_C1_TCAfile177.txt,24
table_C2_file136.txt,24
table_TS2.txt,24
table_B2_file38.txt,24
table_B3_file132.txt,24
table_A3_file17.txt,24
table_A1_file160.txt,24
table_B2_file127.txt,24
table_C1_TCAfile175_1.txt,24
table_GOLinesTD.txt,24
table_B2_file129.txt,24
table_parse_stats.csv,24
table_A2_file13.txt,24
table_B1_file150.txt,24
table_D1_file124.txt,24
table_A2_file163.txt,24
table_census_marriage.csv,24
table_A3_file16.txt,24
table_B3_file130.txt,24
table_B3_file137.txt,24
table_C1_file141.txt,24
table_A1_file20.txt,24
table_A1_file162.txt,24
table_BiGill_methratio_gene_genomic_F.txt3C2EE,24
table_C1_file143.txt,24
table_cddannot.txt,23
table_D2_file171.txt,23
table_data1.csv,23
table_Matrix B.txt,23
table_prot data sample 2.txt,23
table_Wadoe_watertemp.txt,23
table_collaborators.txt,23
table_Dummy Spreadsheet 2.csv,23
table_D3_file119.txt,23
table_D3_file120.txt,23
table_D3_file121.txt,23
table_ecoli_1.csv,23
table_prot data sample 1.txt,23
table_all_reads_MBARI_DCM_EDPL.txt,23
table_D2_file170.txt,23
table_gPTC3_V.csv,23
table_PathwayAnnotationPDB2.txt,22
table_CalciumDigestibilityBioaccessibility.csv,22
table_V2_GeoMICS_data_PM_BVM_Lipids.csv,22
table_tp1013_hemizygous_genes.txt,22
table_NM spreadsheet_codes_test.csv,22
table_C25K.csv,22
table_Pile Point.txt,22
table_CpGMeth_clusters_100_4_v9_90_closest_mRNA.txt,22
table_TJGR_Gil_Exp_TH_coverage_CDS.csv,22
table_CLC_Ruphi_400_1000.csv,22
table_COG_descriptions.csv,22
table_NichIchSoap_3outFungi.txt,22
table_Ruphi_RNAseq_supp.csv,22
table_BiGo_lar_M3849BC,21
table_Saito_Codata_submitted.csv,21
table_BiGo_lar_M34A94B,21
table_all_reads_MBARI_coastal.txt,21
table_BiGo_lar_M38B94A,21
table_BiGo_lar_M372C1E,21
table_PhoneBook.csv,21
table_BiGo_lar_M3FD57D,21
table_BiGo_lar_M3694DD,21
table_Cattle Point 1.2m 2000-11.txt,21
table_TJGR_Gene_SPID_evalue_GO_bigfile.txt,21
table_PrimerDatabase - primers.csv,21
table_BiGo_lar_M3853F2,21
table_BiGo_lar_M3D9297,21
table_BiGo_lar_M3B8B08,21
table_BiGo_lar_M386E90,21
table_BiGo_lar_M388396,21
table_BiGo_lar_M36E5E4,21
table_BiGo_lar_M3C98AB,21
table_BiGo_lar_M314159,21
table_World_bank_indicator_2000_2010.csv,21
table_Ectsi_gene_info_LATEST_SHORTFORM.txt,21
table_PN_multiseries_ESTs_clust.vs.EsiliProt_SHORTFORM.txt,21
table_BiGo_lar_M36883A,21
table_all_reads_MBARI_upwelling_EDPL.txt,21
table_phailin_tweetsJakeErickEmily.csv,21
table_BiGo_lar_M3977F4,21
table_untitled (4).txt,21
table_BiGo_lar_M373932,21
table_LoanStats3b_securev1.csv,21
table_BiGo_lar_M37AABB,21
table_all_reads_MBARI_surface_EDPL.txt,21
table_sqlsharetest.txt,21
table_UnmappedBLASTn_blastxSwissProtTAB.txt,21
table_oysterv9_CDS.txt,21
table_movies_cleaned_v2_csv_sqlshare.csv,21
table_PlasmidDNA1.csv,21
table_BiGo_lar_M30D829,21
table_BiGo_lar_M3A8EC8,21
table_edge.csv,21
table_BiGo_lar_M3C5673,21
table_BiGo_lar_M3A7B93,21
table_BiGo_lar_M3464F8,21
table_BiGo_lar_M39B3C0,21
table_moviesv3pt1_update_sqlshare.csv,21
table_39ft wind speed tacoma excel.csv,20
table_bpg0109929.csv,20
table_PN_multiseries_ESTs_clust.vs.Fracy1FM2.tab.txt,20
table_V2_Carlson_virus_counts_GeoMICS_data_FINAL.csv,20
single_column_stats,20
table_UniProtSpeciesList20130607.txt,20
table_fish546TJGR_CDS_int_mCpG_2,20
table_isotig blastx against CGID 060713.txt,20
table_inflationtable_1.csv,20
table_Movies-dataset-1_1.csv,20
table_lft_BlackAbalone_v3_swissprot_blastout_d,20
table_countryedit.txt,19
table_thermus_2.csv,19
table_Fracy1_ecpathwayinfo_FilteredModels2.tab,19
table_data.csv,19
table_ecoli_2.csv,19
table_00396_201303_transactions.csv,19
table_Population.txt,19
table_Psemu1_GeneCatalog_proteins_20111011.aa.interproscan.onlyIPR.tab.txt,19
table_Sequim_7D_Chlorophyll.csv,19
table_lft_BlackAbalone_v3_swissprot_blastout_tax1.txt,19
table_Forecast_Wind_Speed.txt,19
table_FirstLinePoetTitle2.csv,19
table_tp1012_hemizygous_genes.txt,19
table_Wind_Speed.txt,19
table_moth8.txt,19
table_Worden_Salinity.txt,19
table_lowT_in_809_ids.txt,19
table_qDOD_Zhang_Gil_gene_RNA-seq03BC8,19
table_Supp Data Skyline output.csv,19
table_EnzymePathwayIDAndNameOneToMany.csv,19
table_proteome_cdd_sepnumb,19
table_roi.csv,19
table_pathways_by_ssgcid_enzyme.csv,19
table_PN_multiseries_ESTs_clust.vs.Fracy1FM2_SHORTFORM.tab.txt,18
table_HD_NC_overlap_coords,18
table_Saito_GEOMICS1D_SubsurfaceProteins_withprelimcounts.csv,18
table_ec_pdb_genus.csv,18
table_Chaba_Chlorophyll.txt,18
table_hadoop_jobs.tsv,18
table_name_prot_group.tab,18
table_reallyBigOrca2.txt,18
table_populations2.txt,18
table_PN_multiseries_ESTs_clust.vs.KEGGnr.tab.txt,18
table_SequimWindDirection.txt,18
table_resultsMid.csv,18
table_country.txt,18
table_PDBIDToGenus.csv,18
table_39ft wind speed  seattle.csv,18
table_possel_bonf809_ids,18
table_hadoop_tasks.tsv,18
table_oxygen.csv,18
table_MBARI_unknown.txt,18
table_destinationCategory.csv,18
table_ClusterAnalysisInputSigDEOnly.txt,18
table_PmCLN47_RNASeq.mrgd.annotated.sense.counts.KOGcorrect_GOadded_WC.txt,17
table_3 peps per protein.txt,17
table_APL_NPB2Carr_H1_Oxygen_30d_edited.csv,17
table_movie_directors-ascii.txt,17
table_Bibs000001.csv,17
table_TJGR_Gill_percentMeth_gene.txt,17
table_routes.csv,17
table_tideevents_06272006_07022006.csv,17
table_Underway_GeoMICS.csv,17
table_SQLTest5.txt,17
table_TS4.txt,17
table_Tokyo_3_merged.csv,17
table_project.csv,17
table_Fracy1_ecpathwayinfo_FilteredModels2_SHORTFORM.tab.txt,17
table_TS7.txt,16
table_AmazonMetadata.txt,16
table_COFFEEEEEEEEEE,16
table_5-fold diff expressed proteins.txt,16
table_Sick-HMMANNOTATIONAGAINSTPFAM-ECMAPPING39.txt,16
table_lft_BlackAbalone_v3_tab_1.txt,16
table_TS20.txt,16
table_Bibs050000.csv,16
table_1012 DE table.txt,16
table_DO.csv,16
table_Bibs249737.csv,16
table_cph2_w_1.csv,16
table_solid0078_20091105_RobertsLab_GE_F3 trimmed RNA-Seq.txt,16
table_Bibs200665.csv,16
table_Galaxy45-_o_FiltMetaBlast_c_.tabular,16
table_NERRS_PDBBYWQ_H1_Salinity_30d.edit.csv,16
table_tp1007_hemizygous_genes.txt,16
table_TS9.txt,16
table_CDS_meth_CGs_bedtools_intersect_output.txt,16
table_300kb_blast_nr.tab,16
table_ec_pathway.csv,16
table_ColumbiatempjulD-W.csv,16
table_fish546TJGR_mRNA_int_mCpG_2,16
table_Bibs300338.csv,16
table_h2_fragment_qsar.csv,16
table_Bibs100669.csv,16
table_uniprot_enzyme_map.csv,16
table_Amazon_TIGRfam_normalized.txt,16
table_lft_CLC_count644D5,16
table_Bibs150337.csv,16
table_Sick-HMMANNOTATIONAGAINSTTIGRFAM-TIGRFAMANNOTATION24.txt,16
table_tbl_attendence2DE5D,16
table_SSGCID_proteins-1.csv,16
table_Avg_surface_winds_Astoria_Canyon_OR.txt,16
table_phailin_tweets_6.csv,16
table_All_dates_distribution.csv,16
table_BiGo_lar_M192BCB,15
table_DATASRC.csv,15
table_Wave.txt,15
table_nerrs_pH.csv,15
table_lft_BlackAbalone_sp_go_path.csv,15
table_seaflow-Thompson_1-stats.csv,15
table_BiGo_lar_M18382D,15
table_clusters_summary.txt,15
table_BiGo_lar_M199E68,15
table_BiGo_lar_M180B48,15
table_BiGo_lar_M1FBFA0,15
table_Phatr2_chromosomes_ecpathwayinfo_FilteredModels2_SHORTFORM.tab.txt,15
table_BiGo_lar_M1B2D23,15
table_spec counts tech reps.csv,15
table_vizstudy_analysisv7.csv,15
table_ssgcid_uniprot.csv,15
table_moth11.txt,15
table_BiGo_lar_M1368F8,15
table_BiGo_lar_M1F9E90,15
table_BiGo_lar_M1E86B6,15
table_BiGo_lar_M1F1820,15
table_BiGo_lar_M1283C7,15
table_BiGo_lar_M1E23B4,15
table_HMMANNOTATIONAGAINSTTIGRFAM-TIGRFAMANNOTATION24.txt,15
table_BlackAB_DESeq_fold_pvalue.csv,15
table_countrypop.txt,15
table_letter-recognition.csv,15
table_Elzptwind.csv,15
table_TS29.txt,15
table_Galaxy43-_o_FiltChoaBlast_c_.tabular,15
table_BiGo_lar_M1B1ABC,15
table_sqlshare_test.csv,15
table_BiGo_lar_M129005,15
table_winddirectionumeric.txt,15
table_may10_S1_count.csv,15
table_PmFelimSigDEonly05pvaluecutoff.txt,15
table_Eukaryotic taxa look up table for binning.txt,15
table_TS5.txt,15
table_BiGo_lar_M120A9F,15
table_BiGo_lar_M185D9E,15
table_TJGR_Gil_cov_CDS_stats_cv.txt,15
table_PDBStructuresOneToMany.CSV,15
table_BiGo_lar_M1B362A,15
table_TS21.txt,15
table_TS8.txt,15
table_baycenter_pH.csv,15
table_PN_multiseries_ESTs_clust.vs.Phatr_v2_FilteredModels2_SHORTFORM.tab.txt,15
table_BiGo_lar_M1827D7,15
table_MetadataDummy1_1.csv,15
table_BiGo_lar_M195138,15
table_BiGo_lar_M1EC325,15
table_phylum_MBARI_.1-.8_allCKT.sqlclassif.edit_final.tab,15
table_population.txt,15
table_TS6.txt,15
table_all_papaGO_pplacer_clean.csv,15
table_BiGo_lar_M14D3E7,15
table_BiGo_lar_M1CD0DC,15
table_dnasamples.csvE36F7,14
sysowners,14
SYSLANG,14
table_moth12.txt,14
table_sds_Thompson_1b.csv,14
table_PHYLUM_tbl_COG_mbari.csvD4C4B,14
table_PoulsboWaterTemp.txt,14
table_phailin_tweets_7.csv,14
plasmidsdb,14
table_metagenome1.tsv,14
table_OrcamasterinJuliandays.csv,14
table_Typhoon_Phalin_Tweet_Data.csv,14
table_BiGill_ThBAM_cov_exon_2.txt,14
table_ICM_Marrowstone_A1_AirTemp_30d.csv,14
table_thermus_1.csv,14
table_colrvrwind.csv,14
table_oyster_blastp_mouse,14
table_FraserJdaychinneedJweek.csv,14
table_isotig blastn sigenae v8.txt,14
table_consumption.csv,14
table_TS19.txt,13
table_moth6.txt,13
table_moth10.txt,13
table_sqlshare_table_column_pairs_2-14-11.txt,13
table_SOAPContigSummary.txt,13
table_salinity.txt,13
table_phylum_MBARI_.8-3_allCKT.sqlclassif.edit_final.csv,13
table_MyTable_dmedv.csv,13
table_Metagenome3.tsv,13
table_BiGoRNAseq_exon_exp_1.txt,13
table_media.csv,13
table_cnv.tab,13
table_Pokemon.csv,13
table_HMMANNOTATIONAGAINSTPFAM-ECMAPPING39.txt,13
table_2012-08-31_14-21-27spr-1b.csv,13
table_Galaxy44-_o_FiltFungiBlast_c_.tabular,13
table_WADOE_Temperature.txt,13
table_watertemp.txt,13
table_2010_WellPads_in_PA_ProjectTADPOLE_1.csv,13
table_CTTdbOrganism.csv,13
table_worldbank.csv,13
table_LOG-002-015-006.2009-04-29.CSV,13
table_Psemu1FL_chr_allTEs_nr_noSSR_join_path_statsPerTE.txt,13
table_mbari_virus_matrix.txt,13
table_all_jplace_annnotate_MBARI022212.clean.csv,13
table_orcasound-detections.csv,13
table_Twanoh_temp.csv,13
table_TS28.txt,13
table_ClusterAnalysisInput.txt,13
table_tf.csv,13
table_5-fold proteins for S4.txt,12
TIGRfamAnnotation_surface,12
table_fieldCB8B2,12
sysprivs,12
table_fieldAD3F5,12
table_department.csv,12
table_TS30.txt,12
syscolpars,12
table_testDataList.csv,12
table_MUK.csv,12
table_phylum_MBARI_3-20_allCKT.sqlclassif.edit_final.tab,12
table_sqlshare_textbook_2-14-11,12
table_sdss_fullscan_cardinalities,12
table_moth9.txt,12
table_PoulsbopH.txt,12
table_Name.csv,12
table_field49381,12
table_GeneCounts_mRNA.txt,12
table_field17F03,12
table_FinalSurveyCourse2013.csv,12
table_migratory_birds_wintering_US.csv,12
table_FraserFlowJulienD.csv,12
table_Nerrs_temperature.txt,12
table_info.csv,12
table_fb_likes.csv,12
table_tbl_organizer_type78A11,12
table_MetadataDummy2.1.csv,12
table_fieldBB4F8,12
table_Psemu1_gene_models_positions.txt,12
table_field49613,12
table_fieldC2BE5,12
table_field354C8,12
table_fieldB693B,12
table_V2_Morris_GeoMICS_data.csv,12
table_PromoterRegions_6.txt,12
table_field3E50C,12
table_Psemu1_GO_TranscriptIds_added.tab.txt,12
table_340_Lecture_7 in class examples.csv,12
table_Table1_SequimSalinity.txt,12
TIGR_db,12
table_gene_descriptions.txt,12
table_field28AEC,12
table_organisation_1.csv,12
table_may22-tasks.csv,12
table_total best classification taxonomic table for MBARI all.txt,12
table_Consensus_sequences_AllAbMappingToAb_rRNAonlyRefsUnmappedReadsVirusGBntBlastn.txt,12
table_PathwayAnnotationPDB.csv,12
table_moth7.txt,12
table_fieldD2917,12
table_Table2_SequimWindDirection.txt,12
table_moth3.txt,12
table_fieldD6B8E,12
table_in_Pn_ESTs_not_in_other_diatoms_OR_deli_WC,11
table_Oly_oyster_uniprot_swissprot_with_SPID_and_GOID_mod.csv,11
table_B3_trip_files_130_131_132.prot.txt,11
table_B2_trip_files_127_128_129.prot.txt,11
table_BiGo_lar_T3D5BA3CA,11
table_BiGo_lar_T3D5E34CA,11
table_recipBBaus_mulseri_WC.csv,11
table_guns.txt,11
table_AverageWaveHeight.txt,11
table_C123_noTCA_trip_files_175_176_177.prot.txt,11
table_B1_trip_files_151_152_150.prot.txt,11
table_Psemu1_loci_counts_merged_group1_supergroups_confidentREs_FINAL_TALLY.txt,11
table_Galaxy17-_o_http___genome.jgi.doe.gov_Monbr1_download_Monbr1_GO.tab_c_.tabular,11
table_BiGo_lar_T3D501B81,11
table_Metagenome2.tsv,11
table_ICM_Sequim_H1_Chlorophyll_30d.txt,11
table_BiGo_lar_T3D588509,11
table_D3_D2_trip_files_169_170_121.prot.txt,11
table_BiGo_lar_T3D55BF04,11
table_Healthy-HMMANNOTATIONAGAINSTPFAM-ECMAPPING39.txt,11
table_country_popluation.txt,11
table_BiGo_lar_T3D578A00,11
table_BiGo_lar_T3D5D6360,11
table_TJGR_genomic_genes_fastatabular.txt,11
table_C2mix_trip_files_142_143_136.prot.txt,11
table_BiGo_lar_T3D541D80,11
table_BiGo_lar_T3D5B70FD,11
table_A2_trip_files_15_14_13.prot.txt,11
table_BiGo_lar_T3D5BD7B0,11
table_BiGo_lar_T3D5EDA0F,11
table_Emihu1_KEGG_SHORTFORM.tab.txt,11
table_COG_functional_categories.csv,11
table_BiGo_mito_methratio_A.txt,11
table_BiGo_lar_T3D524945,11
table_coffee prices.csv,11
table_primer 1 data binary oysters in col.txt,11
table_test2.txt,11
table_PnESTs_annotate_Thaps_ecpathwayinfo_shortformpostmerge.txt,11
table_Galaxy4-_o_FASTA-to-Tabular_on_data_2_c_.txt,11
table_TS51.txt,11
table_C3_trip_files_144_145_136.prot.txt,11
table_marst_codes.txt,11
table_A2_trip_files_163_164_165.prot.txt,11
table_BiGo_lar_T3D54F7DE,11
table_D1_trip_files_124_123_122.prot.txt,11
table_A2_trip_files_159_158_157.prot.txt,11
table_hiT_in_809_ids.txt,11
table_all_2-fold_proteins.txt,11
table_D2_trip_files_169_170_171.prot.txt,11
table_BiGo_lar_T3D569193,11
table_swissprot.gff3,11
table_qDOD_RepeatProteinMask_v9.txt,11
table_BiGo_lar_T3D5E8F4F,11
table_TS50.txt,11
table_Healthy-HMMANNOTATIONAGAINSTTIGRFAM-TIGRFAMANNOTATION24.txt,11
table_tide events at columbia river since 2009-9-30,11
table_PN_multiseries_ESTs_clust.vs.Ehux1best_SHORTFORM.tab.txt,11
table_Kellett Bluff.txt,11
table_TS49.txt,11
table_BiGo_lar_T3D5D207F,11
table_BiGo_lar_T3D5C5DD8,11
table_PHYLUM_tbl_TIGR_KOG_mbari.csvC4985,11
table_A1_trip_files_160_161_162.prot.txt,11
table_Psemu1_IPR_transcriptIds_added.txt,11
table_BiGo_lar_T3D540D71,11
table_phailin_tweets_9.csv,11
table_go_fullscan_cardinalities,11
table_total sums of genes with descriptions MBARI 022212.txt,11
table_species.csv,11
table_BiGo_lar_T3D5D8D82,11
table_virus_filtered_COG.txt,11
table_C1_trip_files_141_142_143.prot.txt,11
table_BiGo_lar_T3D57E5FB,11
table_highly significant NMDS loadings.txt,11
table_task-test.csv,11
table_BiGo_lar_T3D528E90,11
table_activities2.csv,11
table_D3_trip_files_119_120_121.prot.txt,11
table_CoosBay.csv,11
table_all_Pro_records_mbari.csv,10
table_egrid_times7F24A,10
table_egrid_times73220,10
table_egrid_times0BBBB,10
table_Firearms.txt,10
table_egrid_timesE1FD3,10
table_400MechS_2-fold.txt,10
table_egrid_times60DA9,10
table_egrid_times038B6,10
table_Twanoh_hood_cannal_DO.csv,10
table_egrid_times610FE,10
table_egrid_times04ED0,10
table_egrid_times1DA08,10
table_egrid_times88DD2,10
table_egrid_timesE43EA,10
table_egrid_times6902C,10
table_NCBI Hierarchy,10
table_egrid_timesC8B4B,10
table_egrid_times219A7,10
table_egrid_times6ECC2,10
table_egrid_timesFAF6B,10
table_egrid_times6D2FE,10
table_egrid_times3389E,10
table_2800MechS_CGIDs.txt,10
table_egrid_timesD0D8F,10
table_egrid_times4E8EB,10
NoaaSwpcSolarIndecies,10
table_Psemu1-DiaTrois-exactSifdr.txt,10
table_egrid_timesB5B3B,10
table_egrid_timesAEA93,10
table_egrid_times2AC83,10
table_Mgo_RNAseq_transcriptD5E36,10
table_egrid_times47CF5,10
table_egrid_times8A13D,10
table_egrid_times0CB1C,10
table_abc1.csv,10
table_egrid_timesA4EA1,10
table_egrid_timesBB395,10
table_Galaxy15-_o_http___genome.jgi.doe.gov_Cioin2_download_Cintestinalis_goinfo_FilteredModels1.tab_c_.tabular,10
table_egrid_times9ADFE,10
table_egrid_times3F956,10
table_egrid_times95B21,10
table_egrid_times217FF,10
table_NDBC_46088_A1_WindSpeed_30d.csv,10
table_egrid_timesFEF89,10
table_egrid_timesD5B39,10
table_testdata.csv,10
table_Forecast_Wind_Direction.txt,10
table_egrid_times5ECB6,10
table_egrid_timesB5B0E,10
table_egrid_timesD6A69,10
table_egrid_times6A3E6,10
table_egrid_timesBBA4E,10
table_nulltest1.txt,10
table_MIMS_Final_LatLong.csv,10
table_egrid_times8806D,10
table_PmContTE.seastar_counts.norm_by_loci_FINAL_TALLY_REs_cluster_3.txt,10
table_egrid_timesC3AC4,10
table_400MechS_CGIDs.txt,10
table_GovsGi3_DESeq_1.txt,10
table_egrid_times501AA,10
table_egrid_times80A08,10
table_egrid_times80D5E,10
table_egrid_times889A5,10
table_egrid_times147DE,10
table_egrid_times6A5BA,10
table_egrid_times69287,10
table_egrid_times012A1,10
table_egrid_times2F9DF,10
table_egrid_times8B2DA,10
table_egrid_timesE5CF7,10
table_egrid_times9B3AC,10
table_egrid_timesE36D5,10
table_TS53.txt,10
table_egrid_timesAB283,10
table_egrid_timesA90AF,10
table_egrid_times5D5A3,10
table_us-500.csv,10
table_egrid_timesCEC42,10
table_egrid_timesAC4C5,10
table_egrid_times35DF7,10
table_egrid_times0B39A,10
table_egrid_times1190C,10
table_egrid_times206BB,10
table_egrid_timesFF9F2,10
table_egrid_timesE07C6,10
table_egrid_timesBB521,10
table_egrid_times56EA9,10
table_egrid_times82B8A,10
table_egrid_times00E8D,10
table_egrid_times40F50,10
table_egrid_timesFA1DC,10
table_egrid_times66C50,10
table_egrid_timesB1A5E,10
table_egrid_timesAADA7,10
table_egrid_times5A0A6,10
table_egrid_times17FFE,10
table_Mgo_RNAseq_transcript82658,10
table_egrid_times8CCF8,10
table_egrid_times10A1B,10
table_egrid_times1B70B,10
table_egrid_times58BB2,10
table_egrid_timesE2C1E,10
table_MgoTophat_cover_CDS_split_B,10
table_egrid_times1AEF8,10
table_egrid_times7B946,10
table_egrid_times682A0,10
table_elements.csv,10
table_egrid_timesA53BD,10
table_chr1_300kb_gene_coords.tab,10
table_egrid_times9605F,10
table_egrid_timesF8365,10
table_egrid_times6091A,10
table_egrid_timesAF9B0,10
table_orthocmcl_nr_blast.tab,10
table_egrid_timesC67E3,10
table_egrid_timesC07B8,10
table_egrid_times74157,10
table_OA_2-fold.txt,10
table_egrid_times765E0,10
table_egrid_timesDA203,10
table_egrid_times46F9D,10
table_egrid_times3F415,10
table_egrid_timesEC849,10
table_egrid_times63822,10
table_egrid_times52699,10
table_egrid_times10413,10
table_egrid_times13681,10
table_TJGR_mRNA_intersect_mCpGovSNP,10
